,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
7298,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.transmitter,throughput:histogram:rangemin,62000000,0,-inf
32681,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.fcsChecker,incomingDataRate:vector:min,47183173.058380537,0,-inf
7782,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].macLayer.outboundEmitter,outgoingDataRate:vector:min,66048940.176188342,0,-inf
32461,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].phyLayer.receiver,throughput:vector:min,55384600.453153603,0,-inf
7862,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].macLayer.queue,incomingDataRate:vector:min,66048940.176188342,0,-inf
32449,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].phyLayer.receiver,throughput:histogram:min,55384600.453153603,0,-inf
7893,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].macLayer.queue,outgoingDataRate:vector:min,66048940.176188342,0,-inf
33017,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingDataRate:vector:min,46506981.087798655,0,-inf
32257,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].phyLayer.phyHeaderChecker,outgoingDataRate:vector:min,55034065.007247567,0,-inf
33444,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:min,46131318.881919824,0,-inf
6878,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.outboundEmitter,outgoingDataRate:vector:min,66469634.06266088,0,-inf
33413,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:min,46281583.764271356,0,-inf
8557,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].phyLayer.phyHeaderInserter,outgoingDataRate:vector:min,66469634.06266088,0,-inf
6847,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.outboundEmitter,incomingDataRate:vector:min,66469634.06266088,0,-inf
8526,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].phyLayer.phyHeaderInserter,incomingDataRate:vector:min,66048940.176188342,0,-inf
32226,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].phyLayer.phyHeaderChecker,incomingDataRate:vector:min,55384600.453153603,0,-inf
33261,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingDataRate:vector:min,47032908.176029012,0,-inf
33230,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.paddingInserter,incomingDataRate:vector:min,47032908.176029012,0,-inf
7294,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.transmitter,throughput:histogram:min,66469634.06266088,0,-inf
8252,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].phyLayer.outboundEmitter,outgoingDataRate:vector:min,66469634.06266088,0,-inf
7152,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.phyHeaderInserter,incomingDataRate:vector:min,66048940.176188342,0,-inf
33139,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingDataRate:vector:min,47032908.176029012,0,-inf
7183,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].phyLayer.phyHeaderInserter,outgoingDataRate:vector:min,66469634.06266088,0,-inf
8221,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[1].phyLayer.outboundEmitter,incomingDataRate:vector:min,66469634.06266088,0,-inf
33108,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingDataRate:vector:min,46506981.087798655,0,-inf
8763,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedDataRate:vector:sum,38719621.582359314,0,-inf
8765,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:histogram:count,192,0,-inf
19987,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,droppedDataRate:vector:sum,25380352.883264042,0,-inf
19223,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.server,outgoingDataRate:vector:min,49543461.782433428,0,-inf
31234,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,droppedPackets:count,134,0,-inf
5623,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamCoder.encoder,incomingDataRate:vector:min,118334571.53857785,0,-inf
31329,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,incomingDataRate:vector:min,55034065.007247567,0,-inf
19445,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.outboundEmitter,incomingDataRate:vector:min,49859025.233276956,0,-inf
9809,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.phyHeaderChecker,outgoingDataRate:vector:min,90759865.203683048,0,-inf
5654,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamCoder.encoder,outgoingDataRate:vector:min,118334571.53857785,0,-inf
19192,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.server,incomingDataRate:vector:min,49543461.782433428,0,-inf
19750,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.phyHeaderInserter,incomingDataRate:vector:min,49543461.782433428,0,-inf
9778,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.phyHeaderChecker,incomingDataRate:vector:min,91337953.517082304,0,-inf
19186,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:vector:sum,0.019537104692000005,0,-inf
19185,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:vector:stddev,4.4132466035643931e-05,0,-inf
19182,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:vector:mean,2.7712205236879441e-05,0,-inf
19181,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:vector:max,0.00010117,0,-inf
19176,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:histogram:stddev,4.4132466035643931e-05,0,-inf
19476,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.outboundEmitter,outgoingDataRate:vector:min,49859025.233276956,0,-inf
10001,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.receiver,throughput:histogram:min,91337953.517082304,0,-inf
19175,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:histogram:rangemin,0,-0.5,-inf
31232,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,droppedPacketLengths:vector:sum,1346432,0,-inf
19984,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,droppedDataRate:vector:min,12324395.930292558,0,-inf
5399,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.interfaceRelay.learner,outgoingDataRate:vector:min,64576511.573534459,0,-inf
19983,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,droppedDataRate:vector:mean,12690176.441632021,0,-inf
19982,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,droppedDataRate:vector:max,13055956.952971486,0,-inf
31224,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,droppedPacketLengths:sum,1346432,0,-inf
31225,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,droppedPacketLengths:vector:count,134,0,-inf
5501,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamCoder.decoder,incomingDataRate:vector:min,64576511.573534459,0,-inf
19781,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.phyHeaderInserter,outgoingDataRate:vector:min,49859025.233276956,0,-inf
19904,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.transmitter,throughput:vector:min,55381567.14028915,0,-inf
19896,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.transmitter,throughput:histogram:rangemin,49000000,0,-inf
10005,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.receiver,throughput:histogram:rangemin,89400000,0,-inf
19892,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].phyLayer.transmitter,throughput:histogram:min,55381567.14028915,0,-inf
5532,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamCoder.decoder,outgoingDataRate:vector:min,64576511.573534459,0,-inf
31233,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,droppedPacketLengths:vector:sumweights,134,0,-inf
5745,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamIdentifier.identifier,incomingDataRate:vector:min,64576511.573534459,0,-inf
19170,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:histogram:mean,2.7712205236879441e-05,0,-inf
18221,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.encoder,incomingDataRate:vector:min,96877979.408962175,0,-inf
8784,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:vector:sum,1929216,0,-inf
6377,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].macLayer.outboundEmitter,incomingDataRate:vector:min,66048940.176188342,0,-inf
8881,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,incomingDataRate:vector:min,90759865.203683048,0,-inf
18374,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamIdentifier.identifier,outgoingDataRate:vector:min,48438989.704481088,0,-inf
18343,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamIdentifier.identifier,incomingDataRate:vector:min,48438989.704481088,0,-inf
8786,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPackets:count,192,0,-inf
8785,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:vector:sumweights,192,0,-inf
6408,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[0].macLayer.outboundEmitter,outgoingDataRate:vector:min,66048940.176188342,0,-inf
8912,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,outgoingDataRate:vector:min,66048940.176188342,0,-inf
8777,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:vector:count,192,0,-inf
33871,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.ieee8021r.rTagHeaderInserter,outgoingDataRate:vector:min,46506981.087798655,0,-inf
8776,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:sum,1929216,0,-inf
18252,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamCoder.encoder,outgoingDataRate:vector:min,96877979.408962175,0,-inf
8774,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:histogram:sumweights,192,0,-inf
8772,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedPacketLengths:histogram:rangemin,10047,0,-inf
31482,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingDataRate:vector:min,55034065.007247567,0,-inf
18557,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.bridging.streamRelay.merger,outgoingDataRate:vector:min,48438989.704481088,0,-inf
19169,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueingTime:histogram:max,0.00010117,0,-inf
9464,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.inboundEmitter,incomingDataRate:vector:min,91337953.517082304,0,-inf
9495,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].phyLayer.inboundEmitter,outgoingDataRate:vector:min,91337953.517082304,0,-inf
19158,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueLength:timeavg,0.19537104692000007,0,-inf
31360,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingDataRate:vector:min,47183173.058380537,0,-inf
19146,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,queueBitLength:timeavg,1963.0882794521519,0,-inf
5776,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamIdentifier.identifier,outgoingDataRate:vector:min,64576511.573534459,0,-inf
19117,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,outgoingDataRate:vector:min,49543461.782433428,0,-inf
31451,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:min,55034065.007247567,0,-inf
5959,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamRelay.merger,outgoingDataRate:vector:min,64576511.573534459,0,-inf
19086,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.queue,incomingDataRate:vector:min,49543461.782433428,0,-inf
5928,General,,#0,AutomaticMultipathConfigurationShowcase.s1.bridging.streamRelay.merger,incomingDataRate:vector:min,64576511.573534459,0,-inf
19006,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.outboundEmitter,outgoingDataRate:vector:min,49543461.782433428,0,-inf
9034,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.inboundEmitter,outgoingDataRate:vector:min,90759865.203683048,0,-inf
18975,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[0].macLayer.outboundEmitter,incomingDataRate:vector:min,49543461.782433428,0,-inf
9003,General,,#0,AutomaticMultipathConfigurationShowcase.s1.eth[2].macLayer.inboundEmitter,incomingDataRate:vector:min,90759865.203683048,0,-inf
22062,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.inboundEmitter,incomingDataRate:vector:min,66469634.06266088,0,-inf
32453,General,,#0,AutomaticMultipathConfigurationShowcase.s3b.eth[1].phyLayer.receiver,throughput:histogram:rangemin,49000000,0,-inf
102,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:vector:sum,-0.031344291611580942,2.1141942363467336e-18,inf
28,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,dataRate:vector:min,47366644.772290356,0,-inf
926,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedPacketLengths:histogram:rangemin,10047,0,-inf
11725,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.interfaceRelay.selector,packetDropped:count,98,0,-inf
86,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:histogram:mean,-5.0883590278540491e-05,2.1141942363467337e-20,inf
23258,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderInserter,incomingDataRate:vector:min,55203043.317469694,0,-inf
919,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedPacketLengths:histogram:count,121,0,-inf
917,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedDataRate:vector:sum,26774529.711500555,0,-inf
23716,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderInserter,outgoingDataRate:vector:min,54935500.296544962,0,-inf
914,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedDataRate:vector:min,11681009.731879981,0,-inf
913,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedDataRate:vector:mean,13387264.855750278,0,-inf
912,General,,#0,AutomaticMultipathConfigurationShowcase.destination.eth[0].macLayer.fcsChecker,droppedDataRate:vector:max,15093519.979620572,0,-inf
12882,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:vector:max,0.00010117,0,-inf
23289,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.macHeaderInserter,outgoingDataRate:vector:min,55827310.366294071,0,-inf
12877,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:stddev,4.3693944514685746e-05,0,-inf
23685,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ieee8021q.qTagHeaderInserter,incomingDataRate:vector:min,54757138.282595143,0,-inf
71,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,meanBitLifeTimePerPacket:histogram:rangemin,0.00030000000000000003,0,-inf
11727,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.interfaceRelay.selector,packetDropped:vector(packetBytes):count,98,0,-inf
12876,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:rangemin,0,-0.5,-inf
23380,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.paddingInserter,incomingDataRate:vector:min,55827310.366294071,0,-inf
72,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,meanBitLifeTimePerPacket:histogram:stddev,0.0001790430310219179,0,-inf
861,General,,#0,AutomaticMultipathConfigurationShowcase.destination.bridging.streamRelay.merger,outgoingDataRate:vector:min,48471866.483643793,0,-inf
12871,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:mean,2.6418856322033895e-05,0,-inf
81,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,meanBitLifeTimePerPacket:vector:stddev,0.0001790430310219179,0,-inf
12870,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:max,0.00010117,0,-inf
23411,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.ethernet.paddingInserter,outgoingDataRate:vector:min,55827310.366294071,0,-inf
98,General,,#0,AutomaticMultipathConfigurationShowcase.destination.app[0].sink,packetDelayDifferenceToMean:vector:mean,-5.0883590278540491e-05,2.1141942363467337e-20,inf
22611,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.receiver,throughput:vector:min,66469634.06266088,0,-inf
22407,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.phyHeaderChecker,outgoingDataRate:vector:min,66048940.176188342,0,-inf
22603,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[2].phyLayer.receiver,throughput:histogram:rangemin,62000000,0,-inf
