,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
36068,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,flowDroppedDataRate:vector:sumweights,10,1,-2.3025850929940459
4856,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
4861,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4864,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
4886,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
4891,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4894,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
4916,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:count,10,1,-2.3025850929940459
4921,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4924,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,incomingDataRate:vector:sumweights,10,1,-2.3025850929940459
4947,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,outgoingDataRate:vector:count,10,1,-2.3025850929940459
4952,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,outgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4704,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,flowDroppedDataRate:vector:count,10,1,-2.3025850929940459
4681,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,droppedDataRate:vector:sumweights,10,1,-2.3025850929940459
4678,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,droppedDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4528,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:sumweights,20,2,-2.3025850929940459
4429,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
4434,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4437,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
4459,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
4464,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4467,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
4489,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:count,20,2,-2.3025850929940459
36150,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,incomingDataRate:vector:count,10,1,-2.3025850929940459
4497,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,incomingDataRate:vector:sumweights,20,2,-2.3025850929940459
36128,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
4520,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderChecker,outgoingDataRate:vector:count,20,2,-2.3025850929940459
36125,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
36120,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
4673,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderChecker,droppedDataRate:vector:count,10,1,-2.3025850929940459
4551,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
4556,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4559,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
4581,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
4586,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4589,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
4611,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,incomingDataRate:vector:count,10,1,-2.3025850929940459
4616,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,incomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4619,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,incomingDataRate:vector:sumweights,10,1,-2.3025850929940459
4642,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,outgoingDataRate:vector:count,10,1,-2.3025850929940459
4647,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,outgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
4650,General,,#0,ManualConfigurationShowcase.destination.ieee8021q.qTagHeaderInserter,outgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
4955,General,,#0,ManualConfigurationShowcase.destination.ieee8021r.rTagHeaderInserter,outgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
36060,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,flowDroppedDataRate:vector:count,10,1,-2.3025850929940459
5803,General,,#0,ManualConfigurationShowcase.s1.bridging.streamRelay.merger,droppedDataRate:vector:count,10,1,-2.3025850929940459
36037,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,droppedDataRate:vector:sumweights,10,1,-2.3025850929940459
5567,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
5589,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
5594,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5597,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35795,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35792,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
35787,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
35765,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
35762,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
35757,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderInserter,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
35734,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,outgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35731,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,outgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
35726,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,outgoingDataRate:vector:count,10,1,-2.3025850929940459
5681,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
5686,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5689,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
5711,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
5716,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5719,General,,#0,ManualConfigurationShowcase.s1.bridging.streamIdentifier.identifier,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35703,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,incomingDataRate:vector:sumweights,10,1,-2.3025850929940459
35700,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,incomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
35695,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,incomingDataRate:vector:count,10,1,-2.3025850929940459
35673,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35670,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
35665,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
35643,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
35640,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.phyHeaderChecker,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5564,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5559,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.encoder,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
35919,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.receiver,throughput:histogram:count,10,1,-2.3025850929940459
5309,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
36034,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,droppedDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
36029,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsChecker,droppedDataRate:vector:count,10,1,-2.3025850929940459
5151,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.join,dataRate:vector:count,10,1,-2.3025850929940459
5156,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.join,dataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5159,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.join,dataRate:vector:sumweights,10,1,-2.3025850929940459
5182,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
5187,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5190,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
5212,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
5217,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5220,General,,#0,ManualConfigurationShowcase.s1.bridging.directionReverser.reverser,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
5304,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
5312,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
35928,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.receiver,throughput:histogram:sumweights,10,1,-2.3025850929940459
5334,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
5339,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5342,General,,#0,ManualConfigurationShowcase.s1.bridging.interfaceRelay.learner,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35938,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.receiver,throughput:vector:sumweights,10,1,-2.3025850929940459
35935,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.receiver,throughput:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5437,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
5442,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5445,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
5467,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowOutgoingDataRate:vector:count,10,1,-2.3025850929940459
5472,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
5475,General,,#0,ManualConfigurationShowcase.s1.bridging.streamCoder.decoder,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35930,General,,#0,ManualConfigurationShowcase.source.eth[0].phyLayer.receiver,throughput:vector:count,10,1,-2.3025850929940459
7126,General,,#0,ManualConfigurationShowcase.s1.eth[0].phyLayer.phyHeaderInserter,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
35220,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,queueBitLength:vector:max,100480,10048,-2.3025850929940459
35216,General,,#0,ManualConfigurationShowcase.source.eth[0].macLayer.queue,queueBitLength:max,100480,10048,-2.3025850929940459
8852,General,,#0,ManualConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,flowOutgoingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
34480,General,,#0,ManualConfigurationShowcase.source.bridging.streamRelay.merger,droppedDataRate:vector:sumweights,10,1,-2.3025850929940459
34477,General,,#0,ManualConfigurationShowcase.source.bridging.streamRelay.merger,droppedDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
34472,General,,#0,ManualConfigurationShowcase.source.bridging.streamRelay.merger,droppedDataRate:vector:count,10,1,-2.3025850929940459
8624,General,,#0,ManualConfigurationShowcase.s1.eth[1].phyLayer.receiver,throughput:histogram:count,10,1,-2.3025850929940459
8633,General,,#0,ManualConfigurationShowcase.s1.eth[1].phyLayer.receiver,throughput:histogram:sumweights,10,1,-2.3025850929940459
8635,General,,#0,ManualConfigurationShowcase.s1.eth[1].phyLayer.receiver,throughput:vector:count,10,1,-2.3025850929940459
8640,General,,#0,ManualConfigurationShowcase.s1.eth[1].phyLayer.receiver,throughput:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
8643,General,,#0,ManualConfigurationShowcase.s1.eth[1].phyLayer.receiver,throughput:vector:sumweights,10,1,-2.3025850929940459
29664,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,flowDroppedDataRate:vector:sumweights,10,1,-2.3025850929940459
29661,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,flowDroppedDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
29656,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,flowDroppedDataRate:vector:count,10,1,-2.3025850929940459
29633,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,droppedDataRate:vector:sumweights,10,1,-2.3025850929940459
29630,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,droppedDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
29625,General,,#0,ManualConfigurationShowcase.s3b.bridging.streamRelay.merger,droppedDataRate:vector:count,10,1,-2.3025850929940459
30474,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.inboundEmitter,flowIncomingDataRate:vector:count,10,1,-2.3025850929940459
30479,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.inboundEmitter,flowIncomingDataRate:vector:starttime,0.01,0.10000000000000001,2.3025850929940459
30482,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.inboundEmitter,flowIncomingDataRate:vector:sumweights,10,1,-2.3025850929940459
34388,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,flowOutgoingDataRate:vector:sumweights,10,1,-2.3025850929940459
8756,General,,#0,ManualConfigurationShowcase.s1.eth[2].macLayer.fcsChecker,droppedDataRate:vector:count,10,1,-2.3025850929940459
